0, 0, Header, 1, 8, 960
1, 0, Start_track
2, 78480, Note_on_c, 0, 85, 0
2, 78480, Note_on_c, 0, 97, 0
2, 78480, Note_on_c, 0, 84, 100
2, 78480, Note_on_c, 0, 96, 100
2, 78560, Note_on_c, 0, 84, 0
2, 78560, Note_on_c, 0, 96, 0
2, 78560, Note_on_c, 0, 75, 100
2, 78560, Note_on_c, 0, 62, 100
2, 78640, Note_on_c, 0, 75, 0
2, 78640, Note_on_c, 0, 62, 0
2, 78640, Note_on_c, 0, 99, 100
2, 78640, Note_on_c, 0, 88, 100
2, 78720, Note_on_c, 0, 99, 0
2, 78720, Note_on_c, 0, 88, 0
2, 78720, Note_on_c, 0, 100, 100
2, 78800, Note_on_c, 0, 100, 0
2, 78800, Note_on_c, 0, 99, 100
2, 78880, Note_on_c, 0, 99, 0
2, 78880, Note_on_c, 0, 98, 100
2, 78880, Note_on_c, 0, 87, 100
2, 78960, Note_on_c, 0, 98, 0
2, 78960, Note_on_c, 0, 87, 0
2, 78960, Note_on_c, 0, 97, 100
2, 78960, Note_on_c, 0, 86, 100
2, 79040, Note_on_c, 0, 97, 0
2, 79040, Note_on_c, 0, 86, 0
2, 79040, Note_on_c, 0, 74, 100
2, 79040, Note_on_c, 0, 62, 100
2, 79040, Note_on_c, 0, 98, 100
2, 79040, Note_on_c, 0, 87, 100
2, 79120, Note_on_c, 0, 74, 0
2, 79120, Note_on_c, 0, 62, 0
2, 79120, Note_on_c, 0, 98, 0
2, 79120, Note_on_c, 0, 87, 0
2, 79280, Note_on_c, 0, 108, 100
2, 79280, Note_on_c, 0, 73, 100
2, 79280, Note_on_c, 0, 61, 100
2, 79280, Note_on_c, 0, 98, 100
2, 79280, Note_on_c, 0, 86, 100
2, 79360, Note_on_c, 0, 73, 0
2, 79360, Note_on_c, 0, 61, 0
2, 79360, Note_on_c, 0, 98, 0
2, 79360, Note_on_c, 0, 86, 0
2, 79360, Note_on_c, 0, 97, 100
2, 79440, Note_on_c, 0, 97, 0
2, 79440, Note_on_c, 0, 87, 100
2, 79440, Note_on_c, 0, 74, 100
2, 79440, Note_on_c, 0, 99, 100
2, 79520, Note_on_c, 0, 87, 0
2, 79520, Note_on_c, 0, 74, 0
2, 79520, Note_on_c, 0, 99, 0
2, 79520, Note_on_c, 0, 86, 100
2, 79520, Note_on_c, 0, 98, 100
2, 79600, Note_on_c, 0, 86, 0
2, 79600, Note_on_c, 0, 98, 0
2, 79600, Note_on_c, 0, 85, 100
2, 79600, Note_on_c, 0, 97, 100
2, 79680, Note_on_c, 0, 85, 0
2, 79680, Note_on_c, 0, 97, 0
2, 79680, Note_on_c, 0, 84, 100
2, 79680, Note_on_c, 0, 60, 100
2, 79680, Note_on_c, 0, 72, 100
2, 79680, Note_on_c, 0, 96, 100
2, 79760, Note_on_c, 0, 108, 0
2, 79760, Note_on_c, 0, 84, 0
2, 79760, Note_on_c, 0, 60, 0
2, 79760, Note_on_c, 0, 72, 0
2, 79760, Note_on_c, 0, 96, 0
2, 79920, Note_on_c, 0, 108, 100
2, 80288, Text_t, "sing_on"
2, 80320, Note_on_c, 0, 108, 0
2, 80480, Note_on_c, 0, 108, 100
2, 80560, Note_on_c, 0, 108, 0
2, 80690, Note_on_c, 0, 82, 0
2, 80690, Note_on_c, 0, 70, 0
2, 80690, Note_on_c, 0, 94, 0
2, 80690, Note_on_c, 0, 106, 0
2, 80720, Note_on_c, 0, 108, 100
2, 80880, Note_on_c, 0, 108, 0
2, 81040, Note_on_c, 0, 108, 100
2, 81520, Note_on_c, 0, 108, 0
2, 81600, Note_on_c, 0, 108, 100
2, 81760, Note_on_c, 0, 108, 0
2, 81920, Note_on_c, 0, 108, 100
2, 82160, Note_on_c, 0, 108, 0
2, 82320, Note_on_c, 0, 108, 100
2, 82850, Note_on_c, 0, 82, 100
2, 82850, Note_on_c, 0, 70, 100
2, 82850, Note_on_c, 0, 94, 100
2, 82850, Note_on_c, 0, 106, 100
2, 82880, Note_on_c, 0, 74, 100
2, 82880, Note_on_c, 0, 61, 100
2, 82880, Note_on_c, 0, 86, 100
2, 82880, Note_on_c, 0, 98, 100
2, 83360, Note_on_c, 0, 108, 0
2, 83520, Note_on_c, 0, 74, 0
2, 83520, Note_on_c, 0, 61, 0
2, 83520, Note_on_c, 0, 86, 0
2, 83520, Note_on_c, 0, 98, 0
2, 83520, Note_on_c, 0, 87, 100
2, 83520, Note_on_c, 0, 62, 100
2, 83520, Note_on_c, 0, 75, 100
2, 83520, Note_on_c, 0, 99, 100
2, 83600, Note_on_c, 0, 87, 0
2, 83600, Note_on_c, 0, 62, 0
2, 83600, Note_on_c, 0, 75, 0
2, 83600, Note_on_c, 0, 99, 0
2, 83840, Note_on_c, 0, 73, 100
2, 83840, Note_on_c, 0, 60, 100
2, 83840, Note_on_c, 0, 84, 100
2, 83840, Note_on_c, 0, 96, 100
2, 83920, Note_on_c, 0, 73, 0
2, 83920, Note_on_c, 0, 60, 0
2, 83920, Note_on_c, 0, 84, 0
2, 83920, Note_on_c, 0, 96, 0
2, 84160, Note_on_c, 0, 74, 100
2, 84160, Note_on_c, 0, 61, 100
2, 84160, Note_on_c, 0, 84, 100
2, 84160, Note_on_c, 0, 86, 100
2, 84160, Note_on_c, 0, 96, 100
2, 84160, Note_on_c, 0, 98, 100
2, 84240, Note_on_c, 0, 74, 0
2, 84240, Note_on_c, 0, 61, 0
2, 84240, Note_on_c, 0, 84, 0
2, 84240, Note_on_c, 0, 86, 0
2, 84240, Note_on_c, 0, 96, 0
2, 84240, Note_on_c, 0, 98, 0
2, 84480, Note_on_c, 0, 87, 100
2, 84480, Note_on_c, 0, 86, 100
2, 84480, Note_on_c, 0, 62, 100
2, 84480, Note_on_c, 0, 75, 100
2, 84480, Note_on_c, 0, 74, 100
2, 84480, Note_on_c, 0, 61, 100
2, 84480, Note_on_c, 0, 99, 100
2, 84480, Note_on_c, 0, 98, 100
2, 85600, Note_on_c, 0, 108, 100
2, 86000, Note_on_c, 0, 108, 0
2, 86080, Note_on_c, 0, 108, 100
2, 86160, Note_on_c, 0, 108, 0
2, 86240, Note_on_c, 0, 108, 100
2, 86320, Note_on_c, 0, 108, 0
2, 86370, Note_on_c, 0, 81, 0
2, 86370, Note_on_c, 0, 69, 0
2, 86370, Note_on_c, 0, 93, 0
2, 86370, Note_on_c, 0, 105, 0
2, 86400, Note_on_c, 0, 87, 0
2, 86400, Note_on_c, 0, 86, 0
2, 86400, Note_on_c, 0, 62, 0
2, 86400, Note_on_c, 0, 75, 0
2, 86400, Note_on_c, 0, 74, 0
2, 86400, Note_on_c, 0, 61, 0
2, 86400, Note_on_c, 0, 99, 0
2, 86400, Note_on_c, 0, 98, 0
2, 86400, Note_on_c, 0, 108, 100
2, 86480, Note_on_c, 0, 108, 0
2, 86560, Note_on_c, 0, 108, 100
2, 86600, Note_on_c, 0, 108, 0
2, 86680, Note_on_c, 0, 108, 100
2, 86840, Note_on_c, 0, 108, 0
2, 86960, Note_on_c, 0, 108, 100
2, 87280, Note_on_c, 0, 108, 0
2, 87360, Note_on_c, 0, 108, 100
2, 87440, Note_on_c, 0, 108, 0
2, 87600, Note_on_c, 0, 108, 100
2, 88160, Note_on_c, 0, 108, 0
2, 88320, Note_on_c, 0, 85, 100
2, 88320, Note_on_c, 0, 60, 100
2, 88320, Note_on_c, 0, 73, 100
2, 88320, Note_on_c, 0, 97, 100
2, 88440, Note_on_c, 0, 85, 0
2, 88440, Note_on_c, 0, 60, 0
2, 88440, Note_on_c, 0, 73, 0
2, 88440, Note_on_c, 0, 97, 0
2, 88440, Note_on_c, 0, 86, 100
2, 88440, Note_on_c, 0, 98, 100
2, 88560, Note_on_c, 0, 86, 0
2, 88560, Note_on_c, 0, 98, 0
2, 88560, Note_on_c, 0, 87, 100
2, 88560, Note_on_c, 0, 99, 100
2, 88680, Note_on_c, 0, 87, 0
2, 88680, Note_on_c, 0, 99, 0
2, 88720, Note_on_c, 0, 87, 100
2, 88720, Note_on_c, 0, 74, 100
2, 88720, Note_on_c, 0, 61, 100
2, 88720, Note_on_c, 0, 99, 100
2, 88880, Note_on_c, 0, 74, 0
2, 88880, Note_on_c, 0, 61, 0
2, 89200, Note_on_c, 0, 87, 0
2, 89200, Note_on_c, 0, 99, 0
2, 89280, Text_t, "sing_off"
2, 89280, Note_on_c, 0, 61, 100
2, 89280, Note_on_c, 0, 74, 100
2, 89280, Note_on_c, 0, 87, 100
2, 89280, Note_on_c, 0, 99, 100
2, 89360, Note_on_c, 0, 61, 0
2, 89360, Note_on_c, 0, 74, 0
2, 89360, Note_on_c, 0, 87, 0
2, 89360, Note_on_c, 0, 99, 0
2, 89440, Note_on_c, 0, 86, 100
2, 89440, Note_on_c, 0, 98, 100
2, 89520, Note_on_c, 0, 86, 0
2, 89520, Note_on_c, 0, 98, 0
2, 89600, Note_on_c, 0, 75, 100
2, 89600, Note_on_c, 0, 62, 100
2, 89600, Note_on_c, 0, 88, 100
2, 89600, Note_on_c, 0, 100, 100
2, 90160, Note_on_c, 0, 75, 0
2, 90160, Note_on_c, 0, 62, 0
2, 90160, Note_on_c, 0, 88, 0
2, 90160, Note_on_c, 0, 100, 0
2, 90210, Note_on_c, 0, 82, 0
2, 90210, Note_on_c, 0, 70, 0
2, 90210, Note_on_c, 0, 94, 0
2, 90210, Note_on_c, 0, 106, 0
2, 90210, Note_on_c, 0, 81, 100
2, 90210, Note_on_c, 0, 69, 100
2, 90210, Note_on_c, 0, 93, 100
2, 90210, Note_on_c, 0, 105, 100
2, 90240, Note_on_c, 0, 86, 100
2, 90240, Note_on_c, 0, 60, 100
2, 90240, Note_on_c, 0, 73, 100
2, 90240, Note_on_c, 0, 98, 100
2, 90320, Note_on_c, 0, 86, 0
2, 90320, Note_on_c, 0, 60, 0
2, 90320, Note_on_c, 0, 73, 0
2, 90320, Note_on_c, 0, 98, 0
2, 90320, Note_on_c, 0, 87, 100
2, 90320, Note_on_c, 0, 99, 100
2, 90400, Note_on_c, 0, 87, 0
2, 90400, Note_on_c, 0, 99, 0
2, 90720, Note_on_c, 0, 87, 100
2, 90720, Note_on_c, 0, 61, 100
2, 90720, Note_on_c, 0, 74, 100
2, 90720, Note_on_c, 0, 99, 100
2, 90826, Note_on_c, 0, 87, 0
2, 90826, Note_on_c, 0, 61, 0
2, 90826, Note_on_c, 0, 74, 0
2, 90826, Note_on_c, 0, 99, 0
2, 90840, Note_on_c, 0, 86, 100
2, 90840, Note_on_c, 0, 98, 100
2, 90946, Note_on_c, 0, 86, 0
2, 90946, Note_on_c, 0, 98, 0
2, 91200, Note_on_c, 0, 86, 100
2, 91200, Note_on_c, 0, 60, 100
2, 91200, Note_on_c, 0, 73, 100
2, 91200, Note_on_c, 0, 98, 100
2, 91308, Note_on_c, 0, 86, 0
2, 91308, Note_on_c, 0, 60, 0
2, 91308, Note_on_c, 0, 73, 0
2, 91308, Note_on_c, 0, 98, 0
2, 91840, Note_on_c, 0, 73, 100
2, 91840, Note_on_c, 0, 60, 100
2, 91840, Note_on_c, 0, 86, 100
2, 91840, Note_on_c, 0, 98, 100
2, 91920, Note_on_c, 0, 73, 0
2, 91920, Note_on_c, 0, 60, 0
2, 91920, Note_on_c, 0, 86, 0
2, 91920, Note_on_c, 0, 98, 0
2, 92000, Note_on_c, 0, 86, 100
2, 92000, Note_on_c, 0, 98, 100
2, 92160, Note_on_c, 0, 86, 0
2, 92160, Note_on_c, 0, 98, 0
2, 92160, Note_on_c, 0, 87, 100
2, 92160, Note_on_c, 0, 61, 100
2, 92160, Note_on_c, 0, 73, 100
2, 92160, Note_on_c, 0, 99, 100
2, 92240, Note_on_c, 0, 87, 0
2, 92240, Note_on_c, 0, 99, 0
2, 92240, Note_on_c, 0, 86, 100
2, 92240, Note_on_c, 0, 98, 100
2, 93040, Note_on_c, 0, 61, 0
2, 93040, Note_on_c, 0, 73, 0
2, 93080, Note_on_c, 0, 86, 0
2, 93080, Note_on_c, 0, 98, 0
2, 93090, Note_on_c, 0, 67, 100
2, 93090, Note_on_c, 0, 79, 100
2, 93090, Note_on_c, 0, 91, 100
2, 93090, Note_on_c, 0, 103, 100
2, 93090, Note_on_c, 0, 82, 100
2, 93090, Note_on_c, 0, 70, 100
2, 93090, Note_on_c, 0, 94, 100
2, 93090, Note_on_c, 0, 106, 100
2, 93120, Note_on_c, 0, 87, 100
2, 93120, Note_on_c, 0, 61, 100
2, 93120, Note_on_c, 0, 74, 100
2, 93120, Note_on_c, 0, 99, 100
2, 93200, Note_on_c, 0, 87, 0
2, 93200, Note_on_c, 0, 61, 0
2, 93200, Note_on_c, 0, 74, 0
2, 93200, Note_on_c, 0, 99, 0
2, 93440, Note_on_c, 0, 75, 100
2, 93440, Note_on_c, 0, 62, 100
2, 93440, Note_on_c, 0, 88, 100
2, 93440, Note_on_c, 0, 100, 100
2, 93520, Note_on_c, 0, 75, 0
2, 93520, Note_on_c, 0, 62, 0
2, 93520, Note_on_c, 0, 88, 0
2, 93520, Note_on_c, 0, 100, 0
2, 93760, Note_on_c, 0, 72, 100
2, 93760, Note_on_c, 0, 60, 100
2, 93760, Note_on_c, 0, 85, 100
2, 93760, Note_on_c, 0, 97, 100
2, 93840, Note_on_c, 0, 72, 0
2, 93840, Note_on_c, 0, 60, 0
2, 93840, Note_on_c, 0, 85, 0
2, 93840, Note_on_c, 0, 97, 0
2, 94080, Note_on_c, 0, 86, 100
2, 94080, Note_on_c, 0, 61, 100
2, 94080, Note_on_c, 0, 73, 100
2, 94080, Note_on_c, 0, 98, 100
2, 94560, Note_on_c, 0, 108, 100
2, 94680, Note_on_c, 0, 108, 0
2, 95280, Note_on_c, 0, 108, 100
2, 95400, Note_on_c, 0, 108, 0
2, 95520, Note_on_c, 0, 108, 100
2, 95640, Note_on_c, 0, 108, 0
2, 95680, Note_on_c, 0, 86, 0
2, 95680, Note_on_c, 0, 61, 0
2, 95680, Note_on_c, 0, 73, 0
2, 95680, Note_on_c, 0, 98, 0
2, 95730, Note_on_c, 0, 67, 0
2, 95730, Note_on_c, 0, 79, 0
2, 95730, Note_on_c, 0, 91, 0
2, 95730, Note_on_c, 0, 103, 0
2, 95880, Note_on_c, 0, 108, 100
2, 96000, Text_t, "sing_on"
2, 96000, Note_on_c, 0, 108, 0
2, 96000, Note_on_c, 0, 108, 100
2, 96120, Note_on_c, 0, 108, 0
2, 96240, Note_on_c, 0, 108, 100
2, 96360, Note_on_c, 0, 108, 0
2, 96960, Note_on_c, 0, 108, 100
2, 97080, Note_on_c, 0, 108, 0
2, 97320, Note_on_c, 0, 108, 100
2, 97440, Note_on_c, 0, 108, 0
2, 97680, Note_on_c, 0, 108, 100
2, 97800, Note_on_c, 0, 108, 0
2, 98240, Note_on_c, 0, 75, 100
2, 98240, Note_on_c, 0, 62, 100
2, 98240, Note_on_c, 0, 87, 100
2, 98240, Note_on_c, 0, 88, 100
2, 98240, Note_on_c, 0, 99, 100
2, 98240, Note_on_c, 0, 100, 100
2, 98348, Note_on_c, 0, 75, 0
2, 98348, Note_on_c, 0, 62, 0
2, 98348, Note_on_c, 0, 87, 0
2, 98348, Note_on_c, 0, 88, 0
2, 98348, Note_on_c, 0, 99, 0
2, 98348, Note_on_c, 0, 100, 0
2, 99200, Note_on_c, 0, 72, 100
2, 99200, Note_on_c, 0, 60, 100
2, 99200, Note_on_c, 0, 84, 100
2, 99200, Note_on_c, 0, 96, 100
2, 99280, Note_on_c, 0, 72, 0
2, 99280, Note_on_c, 0, 60, 0
2, 99280, Note_on_c, 0, 84, 0
2, 99280, Note_on_c, 0, 96, 0
2, 99520, Note_on_c, 0, 73, 100
2, 99520, Note_on_c, 0, 61, 100
2, 99520, Note_on_c, 0, 86, 100
2, 99520, Note_on_c, 0, 98, 100
2, 99600, Note_on_c, 0, 73, 0
2, 99600, Note_on_c, 0, 61, 0
2, 99600, Note_on_c, 0, 86, 0
2, 99600, Note_on_c, 0, 98, 0
2, 99840, Note_on_c, 0, 87, 100
2, 99840, Note_on_c, 0, 85, 100
2, 99840, Note_on_c, 0, 62, 100
2, 99840, Note_on_c, 0, 61, 100
2, 99840, Note_on_c, 0, 74, 100
2, 99840, Note_on_c, 0, 73, 100
2, 99840, Note_on_c, 0, 99, 100
2, 99840, Note_on_c, 0, 97, 100
2, 100320, Note_on_c, 0, 108, 100
2, 100920, Note_on_c, 0, 108, 0
2, 101040, Note_on_c, 0, 108, 100
2, 101120, Note_on_c, 0, 108, 0
2, 101200, Note_on_c, 0, 108, 100
2, 101520, Note_on_c, 0, 108, 0
2, 101640, Note_on_c, 0, 108, 100
2, 101730, Note_on_c, 0, 81, 0
2, 101730, Note_on_c, 0, 69, 0
2, 101730, Note_on_c, 0, 93, 0
2, 101730, Note_on_c, 0, 105, 0
2, 101750, Note_on_c, 0, 87, 0
2, 101750, Note_on_c, 0, 85, 0
2, 101750, Note_on_c, 0, 62, 0
2, 101750, Note_on_c, 0, 61, 0
2, 101750, Note_on_c, 0, 74, 0
2, 101750, Note_on_c, 0, 73, 0
2, 101750, Note_on_c, 0, 99, 0
2, 101750, Note_on_c, 0, 97, 0
2, 101920, Note_on_c, 0, 108, 0
2, 102000, Note_on_c, 0, 108, 100
2, 102120, Note_on_c, 0, 108, 0
2, 102240, Note_on_c, 0, 108, 100
2, 102480, Note_on_c, 0, 108, 0
2, 102600, Note_on_c, 0, 108, 100
2, 102720, Note_on_c, 0, 108, 0
2, 102840, Note_on_c, 0, 108, 100
2, 102960, Note_on_c, 0, 108, 0
2, 103080, Note_on_c, 0, 108, 100
2, 103640, Note_on_c, 0, 108, 0
2, 103680, Note_on_c, 0, 84, 100
2, 103680, Note_on_c, 0, 60, 100
2, 103680, Note_on_c, 0, 72, 100
2, 103680, Note_on_c, 0, 96, 100
2, 103760, Note_on_c, 0, 84, 0
2, 103760, Note_on_c, 0, 60, 0
2, 103760, Note_on_c, 0, 72, 0
2, 103760, Note_on_c, 0, 96, 0
2, 103800, Note_on_c, 0, 97, 100
2, 103800, Note_on_c, 0, 85, 100
2, 103880, Note_on_c, 0, 97, 0
2, 103880, Note_on_c, 0, 85, 0
2, 103920, Note_on_c, 0, 86, 100
2, 103920, Note_on_c, 0, 98, 100
2, 104000, Note_on_c, 0, 86, 0
2, 104000, Note_on_c, 0, 98, 0
2, 104040, Note_on_c, 0, 98, 100
2, 104040, Note_on_c, 0, 74, 100
2, 104040, Note_on_c, 0, 61, 100
2, 104040, Note_on_c, 0, 86, 100
2, 104160, Note_on_c, 0, 74, 0
2, 104160, Note_on_c, 0, 61, 0
2, 104600, Note_on_c, 0, 86, 0
2, 104610, Note_on_c, 0, 82, 0
2, 104610, Note_on_c, 0, 70, 0
2, 104610, Note_on_c, 0, 94, 0
2, 104610, Note_on_c, 0, 106, 0
2, 104610, Note_on_c, 0, 81, 100
2, 104610, Note_on_c, 0, 69, 100
2, 104610, Note_on_c, 0, 93, 100
2, 104610, Note_on_c, 0, 105, 100
2, 104640, Text_t, "sing_off"
2, 104640, Note_on_c, 0, 98, 0
2, 104640, Note_on_c, 0, 87, 100
2, 104640, Note_on_c, 0, 61, 100
2, 104640, Note_on_c, 0, 74, 100
2, 104640, Note_on_c, 0, 99, 100
2, 104720, Note_on_c, 0, 87, 0
2, 104720, Note_on_c, 0, 61, 0
2, 104720, Note_on_c, 0, 74, 0
2, 104720, Note_on_c, 0, 99, 0
2, 104800, Note_on_c, 0, 86, 100
2, 104800, Note_on_c, 0, 98, 100
2, 104960, Note_on_c, 0, 86, 0
2, 104960, Note_on_c, 0, 98, 0
2, 104960, Note_on_c, 0, 75, 100
2, 104960, Note_on_c, 0, 62, 100
2, 104960, Note_on_c, 0, 88, 100
2, 104960, Note_on_c, 0, 100, 100
2, 105120, Note_on_c, 0, 75, 0
2, 105120, Note_on_c, 0, 62, 0
2, 105570, Note_on_c, 0, 81, 0
2, 105570, Note_on_c, 0, 69, 0
2, 105570, Note_on_c, 0, 93, 0
2, 105570, Note_on_c, 0, 105, 0
2, 105570, Note_on_c, 0, 82, 100
2, 105570, Note_on_c, 0, 70, 100
2, 105570, Note_on_c, 0, 94, 100
2, 105570, Note_on_c, 0, 106, 100
2, 105600, Note_on_c, 0, 88, 0
2, 105600, Note_on_c, 0, 100, 0
2, 105600, Note_on_c, 0, 87, 100
2, 105600, Note_on_c, 0, 62, 100
2, 105600, Note_on_c, 0, 75, 100
2, 105600, Note_on_c, 0, 99, 100
2, 105680, Note_on_c, 0, 87, 0
2, 105680, Note_on_c, 0, 62, 0
2, 105680, Note_on_c, 0, 75, 0
2, 105680, Note_on_c, 0, 99, 0
2, 105760, Note_on_c, 0, 100, 100
2, 105840, Note_on_c, 0, 100, 0
2, 105920, Note_on_c, 0, 74, 100
2, 105920, Note_on_c, 0, 98, 100
2, 105920, Note_on_c, 0, 86, 100
2, 106080, Note_on_c, 0, 74, 0
2, 106080, Note_on_c, 0, 98, 0
2, 106080, Note_on_c, 0, 86, 0
2, 106080, Note_on_c, 0, 61, 100
2, 106080, Note_on_c, 0, 73, 100
2, 106080, Note_on_c, 0, 97, 100
2, 106080, Note_on_c, 0, 85, 100
2, 106240, Note_on_c, 0, 61, 0
2, 106240, Note_on_c, 0, 73, 0
2, 106240, Note_on_c, 0, 97, 0
2, 106240, Note_on_c, 0, 85, 0
2, 106530, Note_on_c, 0, 82, 0
2, 106530, Note_on_c, 0, 70, 0
2, 106530, Note_on_c, 0, 94, 0
2, 106530, Note_on_c, 0, 106, 0
2, 106530, Note_on_c, 0, 81, 100
2, 106530, Note_on_c, 0, 69, 100
2, 106530, Note_on_c, 0, 93, 100
2, 106530, Note_on_c, 0, 105, 100
2, 106560, Note_on_c, 0, 87, 100
2, 106560, Note_on_c, 0, 62, 100
2, 106560, Note_on_c, 0, 75, 100
2, 106560, Note_on_c, 0, 100, 100
2, 106640, Note_on_c, 0, 87, 0
2, 106640, Note_on_c, 0, 62, 0
2, 106640, Note_on_c, 0, 75, 0
2, 106640, Note_on_c, 0, 100, 0
2, 106720, Note_on_c, 0, 86, 100
2, 106720, Note_on_c, 0, 99, 100
2, 106800, Note_on_c, 0, 86, 0
2, 106800, Note_on_c, 0, 99, 0
2, 106880, Note_on_c, 0, 74, 100
2, 106880, Note_on_c, 0, 61, 100
2, 106880, Note_on_c, 0, 86, 100
2, 106880, Note_on_c, 0, 99, 100
2, 106960, Note_on_c, 0, 74, 0
2, 106960, Note_on_c, 0, 61, 0
2, 106960, Note_on_c, 0, 86, 0
2, 106960, Note_on_c, 0, 99, 0
2, 106960, Note_on_c, 0, 85, 100
2, 106960, Note_on_c, 0, 98, 100
2, 107040, Note_on_c, 0, 85, 0
2, 107040, Note_on_c, 0, 98, 0
2, 107040, Note_on_c, 0, 84, 100
2, 107040, Note_on_c, 0, 97, 100
2, 107120, Note_on_c, 0, 84, 0
2, 107120, Note_on_c, 0, 97, 0
2, 107120, Note_on_c, 0, 96, 100
2, 107200, Note_on_c, 0, 96, 0
2, 107200, Note_on_c, 0, 72, 100
2, 107200, Note_on_c, 0, 60, 100
2, 107200, Note_on_c, 0, 84, 100
2, 107200, Note_on_c, 0, 97, 100
2, 107280, Note_on_c, 0, 72, 0
2, 107280, Note_on_c, 0, 60, 0
2, 107280, Note_on_c, 0, 84, 0
2, 107280, Note_on_c, 0, 97, 0
2, 107360, Note_on_c, 0, 73, 100
2, 107360, Note_on_c, 0, 85, 100
2, 107360, Note_on_c, 0, 97, 100
2, 107440, Note_on_c, 0, 85, 0
2, 107440, Note_on_c, 0, 97, 0
2, 107480, Note_on_c, 0, 73, 0
2, 107520, Note_on_c, 0, 86, 100
2, 107520, Note_on_c, 0, 61, 100
2, 107520, Note_on_c, 0, 74, 100
2, 107520, Note_on_c, 0, 98, 100
2, 107600, Note_on_c, 0, 86, 0
2, 107600, Note_on_c, 0, 61, 0
2, 107600, Note_on_c, 0, 74, 0
2, 107600, Note_on_c, 0, 98, 0
2, 107840, Note_on_c, 0, 75, 100
2, 107840, Note_on_c, 0, 62, 100
2, 107840, Note_on_c, 0, 87, 100
2, 107840, Note_on_c, 0, 99, 100
2, 107920, Note_on_c, 0, 75, 0
2, 107920, Note_on_c, 0, 62, 0
2, 107920, Note_on_c, 0, 87, 0
2, 107920, Note_on_c, 0, 99, 0
2, 108000, Note_on_c, 0, 86, 100
2, 108000, Note_on_c, 0, 98, 100
2, 108080, Note_on_c, 0, 86, 0
2, 108080, Note_on_c, 0, 98, 0
2, 108160, Note_on_c, 0, 74, 100
2, 108160, Note_on_c, 0, 61, 100
2, 108160, Note_on_c, 0, 86, 100
2, 108160, Note_on_c, 0, 98, 100
2, 108240, Note_on_c, 0, 74, 0
2, 108240, Note_on_c, 0, 61, 0
2, 108240, Note_on_c, 0, 86, 0
2, 108240, Note_on_c, 0, 98, 0
2, 108240, Note_on_c, 0, 85, 100
2, 108240, Note_on_c, 0, 97, 100
2, 108320, Note_on_c, 0, 85, 0
2, 108320, Note_on_c, 0, 97, 0
2, 108320, Note_on_c, 0, 84, 100
2, 108320, Note_on_c, 0, 96, 100
2, 108400, Note_on_c, 0, 84, 0
2, 108400, Note_on_c, 0, 96, 0
2, 108480, Note_on_c, 0, 87, 100
2, 108480, Note_on_c, 0, 62, 100
2, 108480, Note_on_c, 0, 73, 100
2, 108480, Note_on_c, 0, 74, 100
2, 108480, Note_on_c, 0, 98, 100
2, 108480, Note_on_c, 0, 99, 100
2, 108480, Note_on_c, 0, 86, 100
2, 108588, Note_on_c, 0, 87, 0
2, 108588, Note_on_c, 0, 62, 0
2, 108588, Note_on_c, 0, 73, 0
2, 108588, Note_on_c, 0, 74, 0
2, 108588, Note_on_c, 0, 98, 0
2, 108588, Note_on_c, 0, 99, 0
2, 108588, Note_on_c, 0, 86, 0
2, 108770, Note_on_c, 0, 81, 0
2, 108770, Note_on_c, 0, 69, 0
2, 108770, Note_on_c, 0, 93, 0
2, 108770, Note_on_c, 0, 105, 0
2, 108770, Note_on_c, 0, 82, 100
2, 108770, Note_on_c, 0, 70, 100
2, 108770, Note_on_c, 0, 94, 100
2, 108770, Note_on_c, 0, 106, 100
2, 108800, Note_on_c, 0, 72, 100
2, 108800, Note_on_c, 0, 60, 100
2, 108800, Note_on_c, 0, 84, 100
2, 108800, Note_on_c, 0, 96, 100
2, 108880, Note_on_c, 0, 72, 0
2, 108880, Note_on_c, 0, 60, 0
2, 108880, Note_on_c, 0, 84, 0
2, 108880, Note_on_c, 0, 96, 0
2, 108960, Note_on_c, 0, 85, 100
2, 108960, Note_on_c, 0, 97, 100
2, 109120, Note_on_c, 0, 85, 0
2, 109120, Note_on_c, 0, 97, 0
2, 109120, Note_on_c, 0, 73, 100
2, 109120, Note_on_c, 0, 61, 100
2, 109120, Note_on_c, 0, 86, 100
2, 109120, Note_on_c, 0, 98, 100
2, 109280, Note_on_c, 0, 73, 0
2, 109280, Note_on_c, 0, 61, 0
2, 109280, Note_on_c, 0, 86, 0
2, 109280, Note_on_c, 0, 98, 0
2, 109410, Note_on_c, 0, 81, 100
2, 109410, Note_on_c, 0, 69, 100
2, 109410, Note_on_c, 0, 93, 100
2, 109410, Note_on_c, 0, 105, 100
2, 109440, Note_on_c, 0, 86, 100
2, 109440, Note_on_c, 0, 85, 100
2, 109440, Note_on_c, 0, 61, 100
2, 109440, Note_on_c, 0, 73, 100
2, 109440, Note_on_c, 0, 99, 100
2, 109440, Note_on_c, 0, 98, 100
2, 109920, Note_on_c, 0, 108, 100
2, 110240, Note_on_c, 0, 86, 0
2, 110240, Note_on_c, 0, 85, 0
2, 110240, Note_on_c, 0, 61, 0
2, 110240, Note_on_c, 0, 73, 0
2, 110240, Note_on_c, 0, 99, 0
2, 110240, Note_on_c, 0, 98, 0
